10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.271043,"counter":50,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.271043,"counter":50,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.271889,"counter":51,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.271889,"counter":51,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.350964,"counter":52,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.350964,"counter":52,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.353830,"counter":53,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.353830,"counter":53,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.364912,"counter":54,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.364912,"counter":54,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.375974,"counter":55,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.375974,"counter":55,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.393148,"counter":56,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.393148,"counter":56,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.406993,"counter":57,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.406993,"counter":57,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,69,"detected","attack","Detect HTTP double compression",{"event_1":{"timestamp":1441112333.406993,"counter":57,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",56]]},"event_2":{"timestamp":1441112333.406993,"counter":57,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:53 GMT..Content-Type: image/x-icon..Transfer-Encoding: chunked..Connection: keep-alive..Last-Modified: Sun, 11 Jan 2015 00:26:06 GMT..ETag: W/.27706230352dd01:0...CF-Cache-Status: HIT..Vary: Accept-Encoding..E"]]}}
10,0,"",1650893475,70,"detected","attack","Detect HTTP double transfer encoding",{"event_1":{"timestamp":1441112333.406993,"counter":57,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",56]]},"event_2":{"timestamp":1441112333.406993,"counter":57,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:53 GMT..Content-Type: image/x-icon..Transfer-Encoding: chunked..Connection: keep-alive..Last-Modified: Sun, 11 Jan 2015 00:26:06 GMT..ETag: W/.27706230352dd01:0...CF-Cache-Status: HIT..Vary: Accept-Encoding..E"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.407009,"counter":58,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.407009,"counter":58,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.474818,"counter":59,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.474818,"counter":59,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.808272,"counter":60,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.808272,"counter":60,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.809811,"counter":61,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.809811,"counter":61,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.811471,"counter":62,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.811471,"counter":62,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.813247,"counter":63,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.813247,"counter":63,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
