10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493229,"counter":173,"attributes":[["http2.header_length",3559927858]]},"event_2":{"timestamp":1682586589.493229,"counter":173,"attributes":[["http2.header_method",48]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493237,"counter":174,"attributes":[["http2.header_length",3566764032]]},"event_2":{"timestamp":1682586589.493237,"counter":174,"attributes":[["http2.header_method",85]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493283,"counter":176,"attributes":[["http2.header_length",3561046595]]},"event_2":{"timestamp":1682586589.493283,"counter":176,"attributes":[["http2.header_method",70]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493292,"counter":178,"attributes":[["http2.header_length",3563659834]]},"event_2":{"timestamp":1682586589.493292,"counter":178,"attributes":[["http2.header_method",48]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493296,"counter":179,"attributes":[["http2.header_length",3561046595]]},"event_2":{"timestamp":1682586589.493296,"counter":179,"attributes":[["http2.header_method",51]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493299,"counter":180,"attributes":[["http2.header_length",3556769792]]},"event_2":{"timestamp":1682586589.493299,"counter":180,"attributes":[["http2.header_method",66]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493330,"counter":181,"attributes":[["http2.header_length",3582910818]]},"event_2":{"timestamp":1682586589.493330,"counter":181,"attributes":[["http2.header_method",73]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493332,"counter":182,"attributes":[["http2.header_length",3576508978]]},"event_2":{"timestamp":1682586589.493332,"counter":182,"attributes":[["http2.header_method",48]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493335,"counter":183,"attributes":[["http2.header_length",3580195446]]},"event_2":{"timestamp":1682586589.493335,"counter":183,"attributes":[["http2.header_method",119]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493337,"counter":184,"attributes":[["http2.header_length",3588982871]]},"event_2":{"timestamp":1682586589.493337,"counter":184,"attributes":[["http2.header_method",117]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493340,"counter":185,"attributes":[["http2.header_length",3576968502]]},"event_2":{"timestamp":1682586589.493340,"counter":185,"attributes":[["http2.header_method",68]]}}
